Applicant ID,Total Missed Payments,Credit Card Accounts,Home Loan Accounts,Personal Loan Accounts,Secured Loan Accounts,Unsecured Loan Accounts,Other Loan Accounts,Oldest Credit Line (Months),Newest Credit Line (Months),Months Since Last Payment,Highest Recent Delinquency,60+ DPD Occurrences,Current Delinquency Level,Credit Card Enquiries (12 Months),Personal Loan Enquiries (12 Months),Months Since Last Credit Enquiry,Credit Enquiries (Last 3 Months),Monthly Income (₹),Employment Duration (Months),Current Balance Ratio (%),Maximum Unsecured Exposure (%),Marital Status,Education,Gender,Total Active Loan Accounts
CUST100146,0,0,0,0,1,0,1,48.0,48.0,1066.0,0,0,0,0.0,0.0,0.0,0.0,"₹11,000",10.5 Years,0.0%,1.8%,Married,12TH,Male,1
CUST100147,0,0,0,0,1,0,0,27.0,27.0,108.0,0,0,0,0.0,0.0,0.0,0.0,"₹22,500",17.8 Years,0.0%,1.8%,Married,UNDER GRADUATE,Male,0
CUST100148,2,0,0,0,4,6,1,20.0,3.0,89.0,0,0,0,0.0,1.0,18.0,1.0,"₹28,000",5.5 Years,0.8%,2.1%,Single,POST-GRADUATE,Male,1
CUST100149,0,0,0,2,0,2,0,57.0,36.0,340.0,0,0,0,0.0,0.0,0.0,0.0,"₹25,000",8.5 Years,0.0%,1.8%,Married,SSC,Male,2
CUST100150,0,0,0,0,0,2,0,18.0,18.0,267.0,0,0,0,0.0,0.0,22.0,2.0,"₹23,000",15.6 Years,0.0%,1.8%,Married,12TH,Male,0
CUST100151,0,0,0,1,0,1,0,15.0,15.0,39.0,0,0,0,0.0,1.0,121.0,0.0,"₹23,000",4.5 Years,0.2%,3.0%,Single,SSC,Male,1
CUST100152,0,0,0,0,0,1,0,8.0,8.0,83.0,0,0,0,0.0,1.0,244.0,0.0,"₹40,000",10.9 Years,0.2%,0.3%,Single,12TH,Male,0
CUST100153,5,0,0,0,27,3,3,54.0,3.0,76.0,24,6,7,0.0,0.0,71.0,2.0,"₹10,000",20.8 Years,1.0%,4.8%,Married,SSC,Male,3
CUST100154,0,0,0,0,1,0,1,13.0,13.0,83.0,0,0,0,0.0,0.0,47.0,1.0,"₹30,000",5.9 Years,0.6%,1.8%,Married,GRADUATE,Male,1
CUST100155,1,0,0,0,0,1,0,3.0,3.0,74.0,0,0,0,0.0,0.0,4.0,2.0,"₹20,000",10.7 Years,0.7%,0.6%,Married,GRADUATE,Female,0
CUST100156,1,0,0,0,1,4,2,48.0,3.0,43.0,0,0,0,0.0,2.0,35.0,2.0,"₹30,000",13.9 Years,0.7%,1.0%,Married,12TH,Male,2
CUST100157,1,0,3,0,4,4,0,65.0,4.0,79.0,0,0,0,1.0,0.0,9.0,2.0,"₹45,000",10.5 Years,0.9%,1.0%,Single,POST-GRADUATE,Male,3
CUST100158,0,0,0,0,1,0,0,39.0,39.0,397.0,0,0,0,0.0,0.0,1187.0,0.0,"₹3,000",15.9 Years,0.0%,1.8%,Single,12TH,Male,0
CUST100159,0,0,0,0,2,0,1,30.0,12.0,44.0,0,0,0,1.0,0.0,26.0,2.0,"₹35,000",8.5 Years,0.3%,1.8%,Single,12TH,Male,1
CUST100160,0,0,0,1,1,3,0,18.0,6.0,78.0,0,0,0,0.0,2.0,55.0,1.0,"₹25,000",3.3 Years,0.5%,2.2%,Married,UNDER GRADUATE,Male,1
CUST100161,0,1,1,1,2,2,0,19.0,2.0,42.0,0,0,0,1.0,1.0,87.0,2.0,"₹21,500",6.2 Years,0.8%,13.2%,Married,12TH,Male,3
CUST100162,0,0,0,0,1,0,0,31.0,31.0,825.0,2,0,2,0.0,0.0,0.0,0.0,"₹40,000",10.9 Years,0.9%,1.8%,Single,12TH,Male,0
CUST100163,0,0,0,0,1,0,0,46.0,46.0,289.0,30,0,30,0.0,0.0,0.0,0.0,"₹18,000",5.8 Years,0.0%,1.8%,Married,SSC,Male,0
CUST100164,0,0,0,0,18,2,0,42.0,5.0,42.0,0,0,0,0.0,0.0,181.0,0.0,"₹60,000",5.3 Years,0.5%,1.1%,Married,12TH,Male,0
CUST100165,0,0,0,0,0,1,0,9.0,9.0,56.0,0,0,0,0.0,0.0,3.0,6.0,"₹14,750",3.3 Years,0.3%,0.8%,Married,GRADUATE,Male,0
CUST100166,1,0,0,0,1,0,1,3.0,3.0,74.0,0,0,0,0.0,0.0,13.0,2.0,"₹85,000",6.8 Years,1.0%,1.8%,Married,GRADUATE,Male,1
CUST100167,0,0,0,0,1,0,0,18.0,18.0,54.0,0,0,0,0.0,0.0,399.0,0.0,"₹18,000",17.6 Years,0.4%,1.8%,Single,GRADUATE,Male,0
CUST100168,2,0,3,0,4,0,0,43.0,5.0,74.0,12,0,12,0.0,0.0,5.0,1.0,"₹24,000",5.7 Years,0.3%,1.8%,Single,GRADUATE,Male,3
CUST100169,0,0,0,0,2,0,0,15.0,4.0,129.0,0,0,0,0.0,2.0,63.0,1.0,"₹20,000",10.4 Years,0.7%,1.8%,Married,SSC,Male,0
CUST100170,0,0,0,0,1,0,0,13.0,13.0,37.0,0,0,0,0.0,0.0,278.0,0.0,"₹21,500",4.7 Years,0.7%,1.8%,Single,12TH,Female,0
CUST100171,1,0,0,0,1,3,1,19.0,2.0,72.0,0,0,0,0.0,0.0,63.0,1.0,"₹20,000",10.8 Years,1.0%,2.5%,Married,GRADUATE,Male,1
CUST100172,0,0,1,0,2,0,0,28.0,27.0,45.0,25,0,25,0.0,0.0,822.0,0.0,"₹18,000",3.4 Years,0.5%,1.8%,Single,12TH,Male,1
CUST100173,0,0,1,0,1,0,0,59.0,59.0,60.0,0,0,0,0.0,0.0,1779.0,0.0,"₹30,000",17.4 Years,0.5%,1.8%,Married,GRADUATE,Male,1
CUST100174,0,0,2,0,2,0,0,53.0,50.0,587.0,0,0,0,0.0,0.0,172.0,0.0,"₹15,000",10.4 Years,0.9%,1.8%,Married,SSC,Female,2
CUST100175,1,0,0,0,2,1,2,38.0,13.0,196.0,0,0,0,0.0,0.0,454.0,0.0,"₹13,500",10.4 Years,1.1%,1.8%,Married,12TH,Male,2
CUST100176,1,0,0,0,28,0,7,82.0,3.0,38.0,53,0,53,0.0,0.0,99.0,0.0,"₹14,000",8.3 Years,0.9%,1.8%,Married,12TH,Male,7
CUST100177,0,0,0,0,3,0,0,63.0,33.0,1373.0,0,0,0,0.0,0.0,0.0,0.0,"₹18,000",5.5 Years,0.0%,1.8%,Single,GRADUATE,Male,0
CUST100178,0,0,0,1,1,2,1,39.0,9.0,30.0,26,0,26,0.0,0.0,2.0,1.0,"₹8,000",6.2 Years,0.9%,43.8%,Married,12TH,Male,2
CUST100179,1,0,0,0,0,1,1,5.0,5.0,74.0,0,0,0,0.0,0.0,1.0,2.0,"₹21,000",10.4 Years,1.0%,9.5%,Married,SSC,Male,1
CUST100180,0,0,0,0,1,0,0,7.0,7.0,56.0,0,0,0,0.0,0.0,2.0,1.0,"₹17,000",1.3 Years,0.8%,1.8%,Single,GRADUATE,Male,0
CUST100181,0,3,0,1,3,4,1,145.0,15.0,46.0,28,0,28,0.0,0.0,453.0,0.0,"₹5,500",9.9 Years,0.9%,1.8%,Married,GRADUATE,Male,5
CUST100182,2,0,2,0,5,0,3,68.0,7.0,76.0,87,14,87,0.0,0.0,746.0,0.0,"₹21,000",2.8 Years,0.5%,1.8%,Married,SSC,Male,5
CUST100183,0,0,0,0,1,1,0,16.0,10.0,72.0,0,0,0,0.0,0.0,286.0,0.0,"₹25,000",22.7 Years,0.8%,1.8%,Married,UNDER GRADUATE,Male,0
CUST100184,6,0,0,1,13,25,3,39.0,1.0,56.0,14,0,14,0.0,0.0,46.0,2.0,"₹35,000",8.2 Years,0.6%,6.4%,Married,GRADUATE,Male,4
CUST100185,0,0,0,0,0,1,1,4.0,4.0,74.0,0,0,0,0.0,0.0,1.0,2.0,"₹20,000",5.5 Years,0.0%,10.0%,Married,12TH,Male,1
CUST100186,0,0,0,0,0,1,0,6.0,6.0,43.0,0,0,0,0.0,0.0,2.0,1.0,"₹25,000",14.0 Years,0.3%,0.3%,Married,GRADUATE,Male,0
CUST100187,0,0,0,0,0,1,0,2.0,2.0,62.0,0,0,0,0.0,0.0,2.0,3.0,"₹12,000",8.2 Years,1.0%,1.0%,Married,POST-GRADUATE,Male,0
CUST100188,0,0,0,0,0,1,0,6.0,6.0,25.0,0,0,0,0.0,0.0,186.0,0.0,"₹31,000",2.5 Years,0.2%,0.4%,Single,GRADUATE,Male,0
CUST100189,0,0,0,0,3,2,1,42.0,7.0,46.0,59,0,10,0.0,1.0,1.0,3.0,"₹17,000",20.4 Years,0.7%,0.8%,Married,SSC,Male,1
CUST100190,0,0,0,0,0,3,0,28.0,8.0,16.0,13,0,13,0.0,0.0,69.0,1.0,"₹10,000",3.9 Years,0.0%,1.8%,Married,SSC,Female,0
CUST100191,1,0,0,0,0,3,0,11.0,2.0,66.0,0,0,0,0.0,1.0,46.0,2.0,"₹25,000",6.0 Years,0.7%,0.9%,Married,SSC,Male,0
CUST100192,0,2,0,2,3,13,2,87.0,4.0,41.0,0,0,0,3.0,6.0,58.0,1.0,"₹18,000",5.2 Years,0.4%,15.7%,Married,POST-GRADUATE,Male,6
CUST100193,0,0,0,0,1,0,0,36.0,36.0,366.0,30,0,30,0.0,0.0,1065.0,0.0,"₹25,000",10.8 Years,0.0%,1.8%,Married,SSC,Male,0
CUST100194,0,0,0,0,3,0,0,33.0,16.0,470.0,59,1,59,0.0,0.0,932.0,0.0,"₹15,000",2.3 Years,0.0%,1.8%,Married,UNDER GRADUATE,Male,0
CUST100195,1,0,0,0,3,0,0,68.0,13.0,1672.0,0,0,0,0.0,0.0,0.0,0.0,"₹42,000",5.5 Years,1.1%,1.8%,Married,12TH,Male,0
CUST100196,5,0,0,0,42,0,1,77.0,1.0,37.0,25,8,3,0.0,0.0,3.0,2.0,"₹15,000",3.3 Years,1.0%,1.8%,Married,GRADUATE,Male,1
CUST100197,7,0,0,0,38,0,1,60.0,3.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹20,000",5.2 Years,1.0%,1.8%,Married,12TH,Male,1
CUST100198,0,0,0,0,1,1,0,64.0,25.0,559.0,0,0,0,0.0,1.0,3.0,1.0,"₹15,000",8.5 Years,0.0%,1.8%,Married,UNDER GRADUATE,Male,0
CUST100199,1,0,0,0,2,0,0,31.0,2.0,212.0,0,0,0,0.0,0.0,33.0,2.0,"₹12,500",10.4 Years,1.0%,1.8%,Married,PROFESSIONAL,Male,0
CUST100200,1,1,0,0,8,3,3,175.0,3.0,42.0,0,0,0,2.0,0.0,115.0,0.0,"₹88,000",15.5 Years,0.7%,2.5%,Married,UNDER GRADUATE,Male,4
CUST100201,1,0,1,1,4,1,1,87.0,12.0,84.0,0,0,0,0.0,0.0,33.0,1.0,"₹35,000",20.8 Years,0.9%,1.3%,Married,GRADUATE,Male,3
CUST100202,1,0,0,0,8,1,7,49.0,4.0,36.0,15,3,15,0.0,0.0,7.0,2.0,"₹25,000",5.4 Years,0.8%,1.8%,Married,UNDER GRADUATE,Male,7
CUST100203,1,0,0,1,31,3,1,46.0,2.0,58.0,23,2,23,0.0,1.0,3.0,5.0,"₹25,000",10.8 Years,0.9%,0.7%,Married,12TH,Male,2
CUST100204,1,0,0,0,2,0,2,34.0,19.0,534.0,19,3,19,0.0,0.0,534.0,0.0,"₹15,000",20.5 Years,0.7%,1.8%,Married,SSC,Male,2
CUST100205,3,0,0,0,8,2,4,49.0,1.0,35.0,517,1,517,0.0,0.0,486.0,0.0,"₹23,500",3.8 Years,0.9%,0.9%,Married,POST-GRADUATE,Male,4
CUST100206,0,0,0,0,1,0,0,19.0,19.0,82.0,0,0,0,0.0,0.0,11.0,1.0,"₹20,000",4.9 Years,0.1%,1.8%,Single,12TH,Male,0
CUST100207,0,0,0,0,2,0,0,74.0,70.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹23,000",3.4 Years,0.0%,1.8%,Single,12TH,Male,0
CUST100208,0,0,0,0,1,0,0,13.0,13.0,77.0,0,0,0,0.0,0.0,233.0,0.0,"₹17,500",2.2 Years,0.6%,1.8%,Single,GRADUATE,Male,0
CUST100209,1,0,0,0,9,12,0,92.0,1.0,61.0,24,0,24,0.0,0.0,6.0,2.0,"₹22,850",5.5 Years,0.7%,0.8%,Married,12TH,Male,0
CUST100210,0,0,0,0,2,0,0,35.0,18.0,724.0,0,0,0,0.0,0.0,0.0,0.0,"₹20,000",10.4 Years,0.0%,1.8%,Married,12TH,Male,0
CUST100211,2,2,0,1,5,3,2,106.0,3.0,276.0,30,0,30,0.0,0.0,2209.0,0.0,"₹25,000",5.3 Years,0.8%,1.8%,Married,GRADUATE,Male,5
CUST100212,1,0,0,0,0,1,0,6.0,6.0,74.0,0,0,0,0.0,2.0,194.0,0.0,"₹23,000",10.5 Years,0.2%,0.3%,Married,12TH,Male,0
CUST100213,0,0,0,1,0,1,0,10.0,10.0,54.0,0,0,0,0.0,2.0,2.0,2.0,"₹28,085",10.2 Years,0.8%,3.6%,Married,GRADUATE,Male,1
CUST100214,1,0,0,0,1,3,1,54.0,11.0,450.0,0,0,0,0.0,1.0,21.0,1.0,"₹19,000",3.2 Years,0.3%,3.1%,Married,GRADUATE,Female,1
CUST100215,0,0,0,0,1,0,0,6.0,6.0,22.0,0,0,0,0.0,0.0,6.0,2.0,"₹25,000",10.9 Years,0.9%,1.8%,Married,GRADUATE,Male,0
CUST100216,2,0,0,0,2,0,0,3.0,2.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹25,000",2.2 Years,1.0%,1.8%,Single,GRADUATE,Male,0
CUST100217,0,0,0,0,0,1,0,10.0,10.0,127.0,0,0,0,0.0,1.0,32.0,1.0,"₹27,000",5.5 Years,0.0%,1.8%,Married,UNDER GRADUATE,Female,0
CUST100218,0,0,0,1,0,2,0,37.0,32.0,70.0,0,0,0,0.0,0.0,3.0,1.0,"₹37,000",10.6 Years,0.3%,1.4%,Married,12TH,Male,1
CUST100219,0,0,0,0,0,1,0,5.0,5.0,109.0,0,0,0,0.0,1.0,142.0,0.0,"₹20,000",10.4 Years,0.6%,0.4%,Married,SSC,Male,0
CUST100220,1,0,0,0,3,1,1,46.0,11.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹63,500",14.9 Years,1.1%,1.8%,Married,GRADUATE,Male,1
CUST100221,1,0,1,0,30,0,0,95.0,9.0,65.0,88,4,76,0.0,0.0,260.0,0.0,"₹25,000",10.0 Years,1.0%,1.8%,Married,UNDER GRADUATE,Male,1
CUST100222,1,0,0,0,0,2,0,7.0,0.0,30.0,0,0,0,0.0,2.0,2.0,7.0,"₹21,000",4.6 Years,0.6%,0.7%,Single,SSC,Male,0
CUST100223,0,0,0,0,3,0,0,69.0,3.0,64.0,0,0,0,1.0,1.0,10.0,4.0,"₹22,000",5.3 Years,1.1%,1.8%,Married,GRADUATE,Male,0
CUST100224,2,0,0,0,3,0,1,6.0,5.0,74.0,0,0,0,0.0,0.0,51.0,3.0,"₹18,000",8.4 Years,0.3%,1.8%,Married,GRADUATE,Male,1
CUST100225,1,0,0,0,1,0,1,3.0,3.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹40,000",4.2 Years,1.0%,1.8%,Single,UNDER GRADUATE,Male,1
CUST100226,0,0,0,0,1,0,0,6.0,6.0,44.0,0,0,0,0.0,0.0,188.0,0.0,"₹35,000",8.2 Years,0.9%,1.8%,Single,12TH,Male,0
CUST100227,1,2,1,2,2,16,4,83.0,2.0,63.0,0,0,0,6.0,1.0,6.0,4.0,"₹32,000",8.4 Years,1.0%,14.8%,Single,GRADUATE,Male,9
CUST100228,0,0,0,0,5,1,6,99.0,47.0,313.0,30,12,21,0.0,0.0,245.0,0.0,"₹63,000",25.9 Years,1.4%,1.6%,Married,12TH,Male,6
CUST100229,1,0,0,0,11,1,1,64.0,2.0,65.0,0,0,0,0.0,0.0,1360.0,0.0,"₹22,000",2.2 Years,1.1%,5.9%,Married,GRADUATE,Male,1
CUST100230,1,0,0,0,1,3,0,29.0,16.0,255.0,0,0,0,1.0,0.0,73.0,1.0,"₹50,000",10.0 Years,0.8%,1.8%,Married,SSC,Male,0
CUST100231,0,1,0,3,1,4,0,28.0,18.0,282.0,0,0,0,0.0,0.0,578.0,0.0,"₹20,000",2.2 Years,0.3%,12.8%,Married,POST-GRADUATE,Female,4
CUST100232,0,0,0,0,0,1,0,14.0,14.0,195.0,13,0,13,0.0,0.0,0.0,0.0,"₹20,000",2.2 Years,0.0%,1.8%,Single,12TH,Male,0
CUST100233,0,1,0,0,0,1,0,23.0,23.0,43.0,0,0,0,0.0,0.0,41.0,2.0,"₹22,000",10.9 Years,0.3%,1.2%,Married,12TH,Male,1
CUST100234,1,0,0,0,0,3,1,9.0,5.0,74.0,0,0,0,0.0,0.0,161.0,0.0,"₹14,000",4.8 Years,0.4%,3.2%,Married,12TH,Male,1
CUST100235,0,0,0,0,0,1,0,2.0,2.0,55.0,0,0,0,0.0,0.0,3.0,5.0,"₹15,000",2.2 Years,1.0%,1.0%,Married,UNDER GRADUATE,Male,0
CUST100236,1,0,0,0,0,16,0,48.0,4.0,59.0,0,0,0,0.0,1.0,121.0,0.0,"₹14,500",10.9 Years,0.5%,5.1%,Married,GRADUATE,Male,0
CUST100237,3,0,0,3,24,3,0,90.0,2.0,63.0,23,4,11,0.0,0.0,2.0,2.0,"₹20,000",20.8 Years,0.7%,32.5%,Married,GRADUATE,Male,3
CUST100238,0,0,0,1,2,4,0,98.0,7.0,44.0,0,0,0,0.0,0.0,215.0,0.0,"₹25,000",15.9 Years,0.4%,3.9%,Married,12TH,Male,1
CUST100239,1,0,0,0,3,0,0,12.0,3.0,19.0,3,0,3,0.0,0.0,1.0,1.0,"₹25,000",15.4 Years,1.0%,1.8%,Married,12TH,Male,0
CUST100240,0,0,1,0,2,0,0,45.0,45.0,689.0,0,0,0,0.0,0.0,0.0,0.0,"₹35,000",8.5 Years,0.9%,1.8%,Married,GRADUATE,Male,1
CUST100241,0,0,0,0,4,0,0,32.0,22.0,518.0,1,0,1,0.0,0.0,3.0,1.0,"₹14,000",6.5 Years,0.0%,1.8%,Married,UNDER GRADUATE,Male,0
CUST100242,5,0,0,0,5,4,5,88.0,2.0,174.0,0,0,0,0.0,4.0,6.0,15.0,"₹60,000",4.0 Years,0.9%,3.4%,Single,UNDER GRADUATE,Male,5
CUST100243,2,0,0,0,0,4,2,11.0,2.0,84.0,0,0,0,0.0,1.0,19.0,1.0,"₹50,000",11.2 Years,0.5%,1.0%,Married,GRADUATE,Male,2
CUST100244,0,0,0,0,1,3,0,36.0,5.0,76.0,3,0,3,1.0,1.0,120.0,0.0,"₹10,000",6.5 Years,0.7%,4.1%,Married,GRADUATE,Male,0
CUST100245,1,0,0,0,2,0,1,10.0,10.0,299.0,0,0,0,0.0,0.0,369.0,0.0,"₹35,000",6.4 Years,1.0%,1.8%,Single,GRADUATE,Male,1
CUST100246,0,0,0,0,1,0,1,30.0,30.0,319.0,0,0,0,0.0,0.0,259.0,0.0,"₹30,000",3.9 Years,0.2%,1.8%,Married,SSC,Female,1
CUST100247,1,1,1,3,6,5,3,84.0,2.0,22.0,25,1,24,0.0,1.0,1.0,4.0,"₹15,000",1.9 Years,0.7%,15.8%,Married,GRADUATE,Male,8
CUST100248,0,0,0,0,1,1,1,98.0,15.0,35.0,0,0,0,0.0,0.0,461.0,0.0,"₹28,000",8.0 Years,0.6%,3.6%,Married,SSC,Male,1
CUST100249,0,0,0,0,1,2,0,65.0,3.0,88.0,0,0,0,0.0,0.0,230.0,0.0,"₹27,000",5.4 Years,0.5%,0.8%,Married,SSC,Male,0
CUST100250,1,0,0,0,0,1,0,2.0,2.0,74.0,0,0,0,0.0,0.0,4.0,1.0,"₹55,000",10.5 Years,1.0%,0.3%,Married,GRADUATE,Male,0
CUST100251,0,0,0,0,8,1,2,76.0,3.0,53.0,0,0,0,0.0,0.0,0.0,0.0,"₹25,000",7.7 Years,0.7%,1.8%,Married,UNDER GRADUATE,Male,2
CUST100252,0,0,0,0,1,0,0,85.0,85.0,1139.0,180,4,180,0.0,0.0,2553.0,0.0,"₹25,000",3.9 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST100253,0,0,0,1,1,6,0,20.0,6.0,42.0,0,0,0,0.0,3.0,50.0,1.0,"₹18,000",11.9 Years,0.7%,8.9%,Married,SSC,Male,1
CUST100254,0,0,0,0,0,2,1,21.0,21.0,383.0,0,0,0,0.0,0.0,638.0,0.0,"₹23,000",10.5 Years,0.0%,1.8%,Married,GRADUATE,Male,1
CUST100255,0,0,0,0,2,0,1,51.0,23.0,155.0,93,1,93,0.0,0.0,746.0,0.0,"₹20,000",5.5 Years,0.0%,1.8%,Married,SSC,Male,1
CUST100256,1,0,0,0,0,1,0,2.0,2.0,74.0,0,0,0,0.0,1.0,11.0,3.0,"₹33,000",8.6 Years,0.8%,1.5%,Married,12TH,Male,0
CUST100257,0,0,0,0,4,0,0,82.0,10.0,299.0,0,0,0,0.0,0.0,251.0,0.0,"₹18,000",9.7 Years,0.0%,1.8%,Married,POST-GRADUATE,Male,0
CUST100258,1,0,0,0,2,0,1,40.0,8.0,442.0,0,0,0,0.0,0.0,38.0,1.0,"₹20,000",5.2 Years,1.0%,1.8%,Married,SSC,Female,1
CUST100259,1,0,0,2,1,11,1,185.0,3.0,21.0,28,1,28,1.0,1.0,116.0,0.0,"₹15,000",4.4 Years,0.9%,3.6%,Married,12TH,Male,3
CUST100260,1,0,0,0,3,0,0,19.0,2.0,21.0,0,0,0,2.0,0.0,6.0,5.0,"₹30,000",10.5 Years,1.0%,1.8%,Married,12TH,Male,0
CUST100261,0,0,0,0,6,2,0,81.0,7.0,81.0,13,0,13,0.0,1.0,115.0,0.0,"₹15,000",5.2 Years,0.5%,1.6%,Married,GRADUATE,Male,0
CUST100262,0,0,0,0,1,0,0,57.0,57.0,1166.0,0,0,0,0.0,0.0,459.0,0.0,"₹11,000",4.6 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST100263,0,0,0,0,1,0,0,17.0,17.0,66.0,0,0,0,0.0,0.0,502.0,0.0,"₹10,000",2.8 Years,0.7%,1.8%,Single,SSC,Male,0
CUST100264,0,0,0,0,1,0,0,48.0,48.0,74.0,0,0,0,0.0,1.0,0.0,1.0,"₹10,000",10.5 Years,0.0%,1.8%,Married,SSC,Male,0
CUST100265,1,0,0,0,0,4,1,27.0,5.0,85.0,0,0,0,0.0,1.0,45.0,1.0,"₹9,000",4.8 Years,0.6%,3.2%,Married,GRADUATE,Male,1
CUST100266,0,0,1,0,3,0,0,42.0,9.0,252.0,8,1,8,0.0,1.0,78.0,1.0,"₹18,000",4.5 Years,1.0%,1.8%,Married,GRADUATE,Male,1
CUST100267,2,1,0,1,1,2,0,22.0,2.0,311.0,31,0,31,1.0,2.0,41.0,7.0,"₹25,000",4.3 Years,1.0%,4.4%,Married,UNDER GRADUATE,Female,2
CUST100268,0,1,0,0,0,1,0,45.0,45.0,28.0,30,0,30,0.0,0.0,5.0,1.0,"₹40,000",15.5 Years,0.9%,1.0%,Married,GRADUATE,Male,1
CUST100269,0,0,0,0,10,2,3,32.0,6.0,71.0,0,0,0,0.0,2.0,30.0,1.0,"₹50,000",6.4 Years,0.6%,0.6%,Married,SSC,Male,3
CUST100270,0,0,0,0,0,1,0,16.0,16.0,288.0,11,0,11,0.0,0.0,112.0,0.0,"₹14,000",3.3 Years,0.0%,1.8%,Married,SSC,Male,0
CUST100271,0,0,0,0,2,1,2,19.0,5.0,76.0,0,0,0,0.0,1.0,166.0,0.0,"₹20,700",5.3 Years,0.8%,1.3%,Single,GRADUATE,Male,2
CUST100272,2,1,0,0,0,6,0,13.0,2.0,66.0,3,0,3,0.0,0.0,89.0,2.0,"₹40,000",4.8 Years,0.8%,6.3%,Married,12TH,Female,1
CUST100273,0,0,0,2,0,2,0,51.0,8.0,249.0,0,0,0,0.0,2.0,265.0,0.0,"₹40,000",7.2 Years,0.9%,15.0%,Married,GRADUATE,Male,2
CUST100274,0,0,0,0,6,2,3,68.0,10.0,33.0,62,3,62,0.0,0.0,0.0,0.0,"₹25,000",10.3 Years,0.0%,3.4%,Married,OTHERS,Male,3
CUST100275,1,0,0,0,1,0,0,3.0,3.0,74.0,0,0,0,0.0,2.0,78.0,1.0,"₹23,900",4.2 Years,1.3%,1.8%,Married,GRADUATE,Male,0
CUST100276,0,0,0,0,2,0,0,58.0,22.0,297.0,11,0,11,0.0,0.0,1.0,1.0,"₹22,000",4.4 Years,0.0%,1.8%,Married,12TH,Male,0
CUST100277,2,0,0,2,18,10,22,168.0,2.0,44.0,89,1,89,0.0,0.0,5.0,3.0,"₹60,000",20.5 Years,0.7%,9.9%,Married,GRADUATE,Male,24
CUST100278,0,0,0,0,0,1,0,11.0,11.0,74.0,0,0,0,0.0,0.0,344.0,0.0,"₹13,000",6.2 Years,0.0%,1.8%,Married,SSC,Male,0
CUST100279,0,0,0,0,0,2,0,11.0,11.0,89.0,0,0,0,0.0,0.0,6.0,3.0,"₹13,500",5.8 Years,0.0%,1.9%,Married,12TH,Female,0
CUST100280,3,0,0,0,1,30,0,38.0,2.0,42.0,0,0,0,0.0,2.0,95.0,0.0,"₹60,000",10.2 Years,0.6%,3.7%,Single,GRADUATE,Male,0
CUST100281,0,0,0,0,4,2,5,77.0,17.0,60.0,49,2,49,0.0,0.0,0.0,0.0,"₹50,000",10.4 Years,1.1%,4.0%,Married,12TH,Male,5
CUST100282,0,0,0,0,2,1,1,71.0,31.0,193.0,7,0,7,0.0,0.0,368.0,0.0,"₹15,000",20.3 Years,0.6%,3.7%,Married,OTHERS,Male,1
CUST100283,2,0,0,0,6,8,5,51.0,3.0,50.0,28,0,28,0.0,0.0,296.0,0.0,"₹18,000",2.5 Years,0.7%,4.8%,Single,GRADUATE,Male,5
CUST100284,0,0,0,0,1,0,0,7.0,7.0,44.0,0,0,0,0.0,0.0,15.0,1.0,"₹15,000",8.0 Years,1.2%,1.8%,Married,12TH,Male,0
CUST100285,0,0,0,0,1,0,0,23.0,23.0,698.0,0,0,0,0.0,0.0,0.0,0.0,"₹20,000",10.8 Years,1.1%,1.8%,Single,GRADUATE,Male,0
CUST100286,0,0,0,0,0,1,0,8.0,8.0,37.0,0,0,0,0.0,1.0,15.0,5.0,"₹24,000",5.7 Years,0.1%,0.4%,Married,12TH,Male,0
CUST100287,1,0,0,1,1,1,0,15.0,1.0,181.0,0,0,0,0.0,0.0,0.0,0.0,"₹11,000",7.4 Years,0.7%,6.4%,Married,SSC,Male,1
CUST100288,1,0,0,0,1,1,1,45.0,6.0,1046.0,0,0,0,0.0,0.0,152.0,0.0,"₹14,000",12.5 Years,1.2%,1.8%,Married,12TH,Male,1
CUST100289,0,0,0,0,9,0,0,78.0,5.0,143.0,0,0,0,0.0,0.0,0.0,0.0,"₹24,000",10.4 Years,1.0%,1.8%,Single,12TH,Male,0
CUST100290,1,0,0,0,6,3,1,16.0,1.0,32.0,0,0,0,0.0,1.0,1.0,4.0,"₹10,000",4.8 Years,0.7%,5.8%,Single,GRADUATE,Male,1
CUST100291,0,0,2,0,2,0,0,47.0,18.0,101.0,25,0,25,0.0,0.0,1408.0,0.0,"₹15,000",8.0 Years,0.6%,1.8%,Married,SSC,Male,2
CUST100292,0,0,0,0,5,0,0,20.0,9.0,68.0,0,0,0,0.0,0.0,1.0,1.0,"₹16,000",5.2 Years,0.9%,1.8%,Married,12TH,Female,0
CUST100293,2,0,1,0,1,2,0,10.0,2.0,91.0,26,0,26,0.0,0.0,19.0,2.0,"₹18,000",6.4 Years,0.9%,1.8%,Married,GRADUATE,Male,1
